PROVIDER_NUMBER,FYB,FYE,STATUS,HOSPITAL_Name,Street_Addr,Po_BOx,City,State,Zip_Code,County,IME1,IME2,IME3,DSH1,DSH2,DSH3,DSH_SHARE_PERCENTAGE,GME_PART_A,GME_PART_B,TOTAL_HOSPITAL_BEDS,TOTAL_HOSPITAL_BED_DAYS_AVAILABLE,TOTAL_HOSPITAL_MEDICARE_DAYS,TOTAL_HOSPITAL_MEDICAID_DAYS,TOTAL_HOSPITAL_DAYS,INTERNS_AND_RESIDENTS,TOTAL_HOSPITAL_EMPLOYEES_ON_PAYROL,TOTAL_HOSPITAL_NON_PAID_WORKERS,TOTAL_HOSPITAL_MEDICARE_DISCHARGES,TOTAL_HOSPITAL_MEDICAID_DISCHARGES,TOTAL_HOSPITAL_DISCHARGES,MEDICAID_HMO_DISCHARGES,MEDICAID_HMO_IPF_SUBPROVIDER,MEDICAID_HMO_IRF_SUBPROVIDER,MEDICAID_IPF_SUBPROVIDER,MEDICAID_IRF_SUBPROVIDER,TOTAL_DISCHARGES_SUBPROVIDER_IPF,TOTAL_DISCHARGES_SUBPROVIDER_IRF
244013,01-JUL-13,30-JUN-14,Settled,FERGUS FALLS CBHH                       ,444 LAFAYETTE ROAD                      ,64979                                   ,ST. PAUL                                ,MN                                      ,55164-0979                              ,OTTER TAIL                              ,,,,,,,,,,16,5840,1959,1705,4871,,37.14,,52,62,152,,,,,,,
244014,01-JUL-13,30-JUN-14,Settled,BEMIDJI BEHAVORIAL HEALTH HSP           ,444 LAFAYETTE ROAD                      ,64979                                   ,ST. PAUL                                ,MN                                      ,55164-0979                              ,BELTRAMI                                ,,,,,,,,,,16,5840,1394,1806,5140,,35.52,,44,52,156,,,,,,,
244015,01-JUL-13,30-JUN-14,Settled,BAXTER BEHAVORIAL HEALTH HSP            ,444 LAFAYETTE ROAD                      ,64979                                   ,ST. PAUL                                ,MN                                      ,55164-0979                              ,CROW WING                               ,,,,,,,,,,16,5840,1506,1004,4939,,41.85,,47,34,127,,,,,,,
244016,01-JAN-13,31-DEC-13,Settled,PRAIRIE CARE  LLC                       ,12918 63 AVENUE NORTH                   ,,MAPLE GROVE                             ,MN                                      ,55369                                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244017,05-FEB-13,30-JUN-13,Settled,CBHH- ROCHESTER                         ,444 LAFAYETTE ROAD                      ,64979                                   ,ST. PAUL                                ,MN                                      ,55164-0979                              ,OLMSTED                                 ,,,,,,,,,,14,5110,119,372,4686,,29.69,,7,12,125,,,,,,,
244017,01-JUL-13,30-JUN-14,Settled,CBHH- ROCHESTER                         ,444 LAFAYETTE ROAD                      ,64979                                   ,ST. PAUL                                ,MN                                      ,55164-0979                              ,OLMSTED                                 ,,,,,,,,,,16,5840,731,495,4282,,34.63,,26,26,134,,,,,,,
250001,01-JUL-13,30-JUN-14,As Submitted,UNIVERSITY OF MISSISSIPPI MEDICAL       ,2500 NORTH STATE STREET                 ,,JACKSON                                 ,MS                                      ,39216                                   ,HINDS                                   ,16433128,,,11547782,,,.4583,4322293,1645433,645,235232,37106,83513,180658,467.55,5884.6,,6378,10675,27794,,,,,106,,439
250002,01-OCT-12,30-SEP-13,Reopened,TISHOMINGO HEALTH SERVICES              ,1777 CURTIS DRIVE                       ,,IUKA                                    ,MS                                      ,38852                                   ,TISHOMINGO                              ,,,,,,,,,,48,17520,2634,112,3391,,144.49,,452,32,681,,,,,,,
250004,01-OCT-12,30-SEP-13,Reopened,NORTH MISSISSIPPI MEDICAL CENTER        ,830 SOUTH GLOSTER STREET                ,,TUPELO                                  ,MS                                      ,38801                                   ,LEE                                     ,2552201,,,12389259,,,.1269,874491,412877,469,173494,63111,19832,114207,25.59,3261.94,,10922,3247,20860,,,,71,25,1255,501
250006,01-OCT-12,30-SEP-13,Settled,BAPTIST MEM HOSPITAL UNION COUNTY       ,HIGHWAY 30 WEST                         ,,NEW ALBANY                              ,MS                                      ,38652                                   ,UNION COUNTY                            ,,,,816618,,,.12,,,98,35770,5541,4768,14050,,396.32,,1168,1297,3626,,,,,,,
250007,01-OCT-12,30-SEP-13,Settled,BILOXI REGIONAL MEDICAL CENTER          ,150 REYNOIR STREET                      ,,BILOXI                                  ,MS                                      ,39530                                   ,HARRISON                                ,,,,3251229,,,.2319,,,186,67890,12413,7686,34322,,556.52,,2138,1789,7048,,,,,,250,
250009,01-OCT-12,30-SEP-13,Settled,MAGNOLIA HOSPITAL                       ,611 ALCORN DRIVE                        ,,CORINTH                                 ,MS                                      ,38834-                                  ,ALCORN                                  ,1836044,,,3758546,,,.141,567681,328745,152,55480,20389,6118,32440,22.42,957.49,,3850,1928,6967,,,,178,,633,
250010,01-OCT-12,30-SEP-13,Settled,TIPPAH COUNTY HOSPITAL                  ,1005 HIGHWAY 15 N                       ,,RIPLEY                                  ,MS                                      ,38663                                   ,TIPPAH                                  ,,,,82540,,,.0414,,,45,16425,1973,107,2262,,131.05,,403,50,557,,,,,,,
250012,01-JAN-13,31-DEC-13,Settled,ALLIANCE HEALTHCARE SYSTEM              ,1430 HWY 4 EAST                         ,6000                                    ,HOLLY SPRINGS                           ,MS                                      ,38634                                   ,MARSHALL                                ,,,,102552,,,.12,,,27,9855,1332,238,1895,,71.3,,231,73,408,,,,,,117,
250015,01-OCT-12,30-SEP-13,Settled,GRENADA LAKE MEDICAL CENTER             ,960 AVENT DRIVE                         ,38901                                   ,GRENADA                                 ,MS                                      ,38901-                                  ,GRENADA                                 ,,,,751861,,,.12,,,128,46720,5270,3129,10204,,374.17,,1223,694,2554,,,,,,176,
250017,01-JUL-13,30-JUN-14,Amended,TRACE REGIONAL HOSPITAL                 ,HIGHWAY 8 EAST                          ,,HOUSTON                                 ,MS                                      ,38851-                                  ,CHICKASAW                               ,,,,47867,,,.1336,,,39,14235,1447,179,1952,,109.37,,297,38,434,,,,,,158,
250018,01-OCT-12,30-SEP-13,Settled,JASPER GENERAL HOSPITAL                 ,,527                                     ,BAY SPRINGS                             ,MS                                      ,39422                                   ,JASPER                                  ,,,,,,,,,,20,7300,2199,1,3237,,181.03,,5,1,6,,,,,,,
250019,01-OCT-12,30-SEP-13,As Submitted,MEMORIAL HOSPITAL AT GULFPORT           ,BROAD STREET                            ,1810                                    ,GULFPORT                                ,MS                                      ,39502-                                  ,HARRISON                                ,,,,8595264,,,.1825,,,421,153665,32138,16952,76498,,2561.95,,6170,3255,16631,,,,,30,,564
250020,01-OCT-12,30-SEP-13,Settled,WEBSTER HEALTH SERVICES                 ,70 MEDICAL PLAZA                        ,,EUPORA                                  ,MS                                      ,39744-                                  ,WEBSTER                                 ,,,,330821,,,.0815,,,38,13870,7265,480,8575,,199.95,,876,116,1199,,,,,,,
250025,01-JAN-13,31-DEC-13,Settled,GILMORE MEMORIAL REGIONAL MEDICAL CE    ,1105 EARL FRYE BLVD                     ,P O BOX 459                             ,AMORY                                   ,MS                                      ,38821                                   ,MONROE                                  ,,,,609843,,,.12,,,95,34675,6407,3629,13747,,249.94,,1176,1021,2886,,,,,,,
250027,01-JAN-13,31-DEC-13,Settled,WINSTON MEDICAL CENTER                  ,MAIN STREET                             ,967                                     ,LOUISVILLE                              ,MS                                      ,39339                                   ,WINSTON                                 ,,,,56099,,,.0678,,,50,18250,1789,119,2248,,85.92,,228,32,358,,,,,,185,
250031,01-JUL-13,30-JUN-14,Settled,RIVER REGION MEDICAL CORP               ,2100 HIGHWAY 61 NORTH                   ,,VICKSBURG                               ,MS                                      ,39183                                   ,WARREN                                  ,,,,2789127,,,.3123,,,277,101105,18191,14920,46028,,714.31,,3037,2359,8165,,,,,,175,
250034,01-OCT-12,30-SEP-13,Settled,BAPTIST MEM HOSPITAL NORTH MISS         ,2301 SOUTH LAMAR BOULEVARD              ,,OXFORD                                  ,MS                                      ,38655                                   ,LAFAYETTE                               ,,,,4308988,,,.1455,,,204,74460,19094,6353,36180,,877.78,,2739,1256,7661,,,,,21,,210
250036,01-OCT-12,30-SEP-13,Settled,GEORGE COUNTY HOSPITAL                  ,305 WINTER STREET                       ,607                                     ,LUCEDALE                                ,MS                                      ,39452-0607                              ,GEORGE                                  ,,,,404635,,,.12,,,38,13870,2605,1347,5423,,224.38,,620,472,1602,,,,,,,
250038,01-JAN-13,31-DEC-13,Settled,MADISON RIVER OAKS MEDICAL CENTER       ,161 RIVER OAKS DR.                      ,PO BOX 1607                             ,CANTON                                  ,MS                                      ,39046                                   ,MADISON                                 ,,,,287114,,,.12,,,67,24455,2121,2943,6795,,218.68,,520,796,1839,,,,,,,
250040,01-OCT-12,30-SEP-13,Settled,SINGING RIVER HEALTH SYSTEM             ,2809 DENNY AVENUE                       ,,PASCAGOULA                              ,MS                                      ,39581                                   ,JACKSON                                 ,,,,5878894,,,.1203,,,355,129575,31338,12075,72300,,2546.67,,6633,2784,18282,,,,49,16,359,517
250042,01-JAN-13,31-DEC-13,Settled,NORTHWEST MS REG. MED. CENTER           ,1970 HOSPITAL DRIVE                     ,P.O. BOX 1218                           ,CLARKSDALE                              ,MS                                      ,38614                                   ,COAHOMA                                 ,,,,3755119,,,.4299,,,181,66065,8020,7575,18667,,382.66,,1731,1802,4964,,,,,8,,25
250043,01-OCT-12,30-SEP-13,Reopened,NESHOBA COUNTY GEN HOSPITAL             ,1001 HOLLAND AVENUE                     ,648                                     ,PHILADELPHIA                            ,MS                                      ,39350                                   ,NESHOBA                                 ,,,,303305,,,.12,,,38,13870,2547,788,4488,,406.14,,639,309,1354,,,,,,171,
250044,01-OCT-12,30-SEP-13,Settled,BAPTIST MEM HOSPITAL BOONEVILLE         ,100 HOSPITAL STREET HWY 45 S            ,,BOONEVILLE                              ,MS                                      ,38829                                   ,PRENTISS                                ,,,,366539,,,.104,,,51,18615,5198,486,6431,,907.41,,685,128,1045,,,,,,229,
250048,01-JAN-13,31-DEC-13,Settled,ST. DOMINIC-JACKSON MEMORIAL HOSP       ,969 LAKELAND DRIVE                      ,,JACKSON                                 ,MS                                      ,39216                                   ,HINDS                                   ,,,,8600393,,,.1457,,,527,192355,60576,23543,130674,,2632.73,,9138,4182,22144,,,,,,,
250049,01-OCT-12,30-SEP-13,As Submitted,SOUTH PIKE HOSPITAL ASSOCIATION         ,N. MYRTLE STREET                        ,351                                     ,MAGNOLIA                                ,MS                                      ,39652                                   ,PIKE                                    ,,,,211886,,,.0949,,,37,13505,5128,420,6245,,85.93,,500,65,680,,,,,,,
250050,01-OCT-12,30-SEP-13,Settled,OKTIBBEHA COUNTY HOSPITAL               ,HOSPITAL ROAD                           ,1506                                    ,STARKVILLE                              ,MS                                      ,39759                                   ,OKTIBBEHA                               ,,,,639602,,,.12,,,96,35046,4413,4145,11753,,579.5,,837,1151,2530,,,,,,,
250051,01-OCT-12,30-SEP-13,Settled,KILMICHAEL HOSPITAL                     ,301 LAMAR AVE.                          ,188                                     ,KILMICHAEL                              ,MS                                      ,39747                                   ,MONTGOMERY                              ,,,,25661,,,.2858,,,19,6954,104,92,461,,24,,26,25,125,,,,,,,
250057,01-OCT-12,30-SEP-13,Settled,KINGS DAUGHTERS MEDICAL CENTER          ,427 HIGHWAY 51 NORTH                    ,,BROOKHAVEN                              ,MS                                      ,39601-                                  ,LINCOLN                                 ,,,,828744,,,.12,,,119,43435,4354,3772,11084,,550.74,,1146,1398,3174,,,,,,,
