PROVIDER_NUMBER,FYB,FYE,STATUS,HOSPITAL_Name,Street_Addr,Po_BOx,City,State,Zip_Code,County,IME1,IME2,IME3,DSH1,DSH2,DSH3,DSH_SHARE_PERCENTAGE,GME_PART_A,GME_PART_B,TOTAL_HOSPITAL_BEDS,TOTAL_HOSPITAL_BED_DAYS_AVAILABLE,TOTAL_HOSPITAL_MEDICARE_DAYS,TOTAL_HOSPITAL_MEDICAID_DAYS,TOTAL_HOSPITAL_DAYS,INTERNS_AND_RESIDENTS,TOTAL_HOSPITAL_EMPLOYEES_ON_PAYROL,TOTAL_HOSPITAL_NON_PAID_WORKERS,TOTAL_HOSPITAL_MEDICARE_DISCHARGES,TOTAL_HOSPITAL_MEDICAID_DISCHARGES,TOTAL_HOSPITAL_DISCHARGES,MEDICAID_HMO_DISCHARGES,MEDICAID_HMO_IPF_SUBPROVIDER,MEDICAID_HMO_IRF_SUBPROVIDER,MEDICAID_IPF_SUBPROVIDER,MEDICAID_IRF_SUBPROVIDER,TOTAL_DISCHARGES_SUBPROVIDER_IPF,TOTAL_DISCHARGES_SUBPROVIDER_IRF
310045,01-JAN-12,31-DEC-12,Settled,ENGLEWOOD HOSPITAL & MED CTR            ,350 ENGLE STREET                        ,12100                                   ,ENGLEWOOD                               ,NJ                                      ,07631-                                  ,BERGEN                                  ,6763886,,,,,,,1980269,1069874,320,117120,35314,2834,72625,51.62,1909.44,,6483,466,15083,,,,23,,324,
310047,01-JAN-12,31-DEC-12,Settled,SHORE MEMORIAL HOSPITAL                 ,1 E. NEW YORK AVE                       ,,SOMERS POINT                            ,NJ                                      ,08244                                   ,ATLANTIC                                ,,,,,,,,,,296,108336,24965,1037,48561,,1189.9,,4743,231,10661,,,,,,,
310048,01-JAN-12,31-DEC-12,Settled w/Audit,SOMERSET MEDICAL CENTER                 ,110 REHILL AVE.                         ,,SOMERVILLE                              ,NJ                                      ,08876-                                  ,SOMERSET                                ,2445711,,,,,,,781501,257786,234,85644,35105,1656,66907,21.59,1711,29.45,6356,349,13558,,,,,,529,
310050,01-JUL-12,30-JUN-13,As Submitted,ST. CLARES HOSPITAL- DENVILLE           ,25 POCONO ROAD                          ,,DENVILLE                                ,NJ                                      ,07834                                   ,MORRIS                                  ,,,,1306766,,,.0287,,,337,123005,26619,4865,61936,,1928.98,,5738,761,18789,,,,,,1441,
310051,01-JAN-12,31-DEC-12,Settled,OVERLOOK HOSPITAL                       ,99 BEAUVIOR                             ,,SUMMIT                                  ,NJ                                      ,07902-0220                              ,UNION                                   ,7910063,,,,,,,3577720,1420974,480,157746,44002,1918,101996,82.69,2896.04,,7835,306,22803,,,,85,,972,
310052,01-JAN-12,31-DEC-12,Settled,MH -OCEAN MEDICAL CENTER                ,425 JACK MARTIN BLVD                    ,,BRICK                                   ,NJ                                      ,08724-                                  ,OCEAN                                   ,,,,,,,,,,259,94794,40675,1549,69679,,1351,,7138,199,15255,,,,,,,
310054,01-JAN-12,31-DEC-12,Reopened,MOUNTAINSIDE HOSPITAL                   ,1 BAY AVENUE                            ,,MONTCLAIR                               ,NJ                                      ,07042-4837                              ,ESSEX                                   ,5045041,,,1324797,,,.0343,2596647,1014677,194,71004,23020,1201,46383,41.33,1230.64,,4336,193,10705,,,,221,,1032,
310057,01-JAN-12,31-DEC-12,Settled w/Audit,MEMORIAL HOSP OF BURLINGTON CTY         ,175 MADISON AVENUE                      ,,MT. HOLLY                               ,NJ                                      ,08060                                   ,BURLINGTON                              ,1233780,,,2055856,,,.0416,466168,106298,303,110898,34394,2466,84074,12.4,1536.28,,6321,379,20586,,,,224,,1066,
310058,01-JAN-12,31-DEC-12,Settled,BERGEN REGIONAL MEDICAL CENTER          ,230 EAST RIDGEWOOD AVENUE               ,,PARAMUS                                 ,NJ                                      ,07652                                   ,BERGEN                                  ,236574,,,1558070,,,.35,389859,40322,106,38796,3903,413,26560,24.16,864,,637,633,6046,,,,954,,5217,
310060,01-JAN-12,30-JUN-12,Settled,ST LUKES WARREN HOSPITAL                ,185 ROSEBERRY STREET                    ,,PHILLIPSBURG                            ,NJ                                      ,08865                                   ,WARREN                                  ,860130,,,,,,,518391,247949,125,22750,7409,215,11347,18,858.99,,1340,20,2368,,,,22,,231,
310060,01-JUL-12,30-JUN-13,Settled,ST LUKES WARREN HOSPITAL                ,185 ROSEBERRY STREET                    ,,PHILLIPSBURG                            ,NJ                                      ,08865                                   ,WARREN                                  ,1477712,,,,,,,950040,581341,125,45625,12797,283,20136,16.81,854.94,,2308,34,4126,,,,33,,419,
310061,01-JAN-12,31-DEC-12,Settled,RANCOCAS HOSPITAL                       ,218 A SUNSET ROAD                       ,,WILLINGBORO                             ,NJ                                      ,08046                                   ,BURLINGTON                              ,114771,,,,,,,41064,11649,117,42822,12640,653,26503,9.33,649.21,,2566,289,6216,,,,,,1290,
310064,01-JAN-12,31-DEC-12,Reopened,ATLANTICARE REGIONAL MEDICAL CENTER     ,65 W. JIMMIE LEEDS ROAD                 ,,POMONA                                  ,NJ                                      ,08240-9102                              ,ATLANTIC                                ,4422751,,,13559705,,,.1472,1466537,355581,541,198006,58178,8771,143030,46.36,3298,,10597,1999,31815,,,,,,,
310069,01-JAN-12,31-DEC-12,Settled,ELMER COMMUNITY HOSPITAL                ,501 FRONT STREET                        ,X                                       ,ELMER                                   ,NJ                                      ,08318                                   ,SALEM                                   ,,,,,,,,,,88,32208,8100,133,15098,,393.96,,1724,37,4123,,,,,,,
310070,01-JAN-12,31-DEC-12,Settled w/Audit,ST. PETERS UNIVERSITY HOSPITAL          ,254 EASTON AVENUE                       ,,NEW BRUNSWICK                           ,NJ                                      ,08903-0591                              ,MIDDLESEX                               ,6014090,,,4878313,,,.1263,1963885,653836,374,136884,22556,11986,101010,100.72,2587,,4256,1753,25129,,,,,,,
310073,01-JAN-12,31-DEC-12,Reopened,JERSEY SHORE UNIVERSITY MED CTR         ,1945 ROUTE 33                           ,,NEPTUNE                                 ,NJ                                      ,07753                                   ,MONMOUTH                                ,9811473,,,7055840,,,.0737,3388591,988483,519,189954,58677,5704,134871,107.72,3116.38,,9362,945,27420,,,,,,1485,
310074,01-JAN-12,31-DEC-12,Amended,JERSEY CITY MEDICAL CENTER              ,355 GRAND STREET                        ,,JERSEY CITY                             ,NJ                                      ,07302                                   ,HUDSON                                  ,6386480,,,13215452,,,.4005,1801534,380321,267,97722,16722,7074,70928,77.55,1804.9,,3185,1136,15940,,,,,,1372,
310075,01-JAN-12,31-DEC-12,Settled w/Audit,MONMOUTH MEDICAL CENTER                 ,300 SECOND AVENUE                       ,,LONG BRANCH                             ,NJ                                      ,07740                                   ,MONMOUTH                                ,6743962,,,6232124,,,.1886,2195877,817275,269,98454,20778,7938,71890,101.67,1801.45,,4200,1767,15354,,,,,,2661,
310076,01-JAN-12,31-DEC-12,Settled,SAINT BARNABAS MEDICAL CENTER           ,94 OLD SHORT HILLS ROAD                 ,,LIVINGSTON                              ,NJ                                      ,07039                                   ,ESSEX                                   ,13242813,,,6227974,,,.0713,4188617,1526994,583,213378,51779,13433,155717,152.83,2926.78,,7875,876,27668,,,,,,,
310081,01-JAN-12,31-DEC-12,Settled w/Audit,UNDERWOOD-MEMORIAL HOSPITAL             ,509 NORTH BROAD STREET                  ,,WOODBURY                                ,NJ                                      ,08096-7359                              ,GLOUCESTER                              ,1406269,,,1349525,,,.039,939364,195928,219,80154,24967,1096,50207,19.39,1213,,4708,240,11363,,,,189,,803,
310083,01-JAN-12,31-DEC-12,Settled w/Audit,EAST ORANGE GENERAL HOSPITAL            ,300 CENTRAL AVE                         ,,EAST ORANGE                             ,NJ                                      ,07018                                   ,ESSEX                                   ,,,,4673901,,,.1935,,,159,58194,18718,5602,38945,,1025.45,,2608,688,6219,,,,,,1253,
310084,01-JAN-12,31-DEC-12,Settled,KIMBALL MEDICAL CENTER                  ,600 RIVER AVENUE                        ,,LAKEWOOD                                ,NJ                                      ,08701                                   ,OCEAN                                   ,,,,3988451,,,.138,,,294,107604,24520,9309,57004,,887.9,,3899,1288,10039,,,,,,,
310086,01-JAN-12,31-DEC-12,Settled,KENNEDY MEMORIAL HOSPITALS - UMC        ,500 MARLBORO AVENUE                     ,5084                                    ,CHERRY HILL                             ,NJ                                      ,08034                                   ,CAMDEN                                  ,15028045,,,6987358,,,.0862,6063736,1432677,495,181170,55653,13280,129861,156.08,2729.19,,11264,1246,30517,,,,,,,
310091,01-JAN-12,31-DEC-12,Settled,MEMORIAL HOSPITAL OF SALEM COUNTY       ,310 WOODSTOWN ROAD                      ,,SALEM                                   ,NJ                                      ,08079                                   ,SALEM                                   ,,,,1241520,,,.0984,,,110,40260,7971,305,14257,,329.77,,1889,78,3931,,,,,,,
310092,01-JAN-12,31-DEC-12,Settled w/Audit,HELENE FULD MEDICAL CENTER              ,750 BRUNSWICK AVENUE                    ,,TRENTON                                 ,NJ                                      ,08638-                                  ,MERCER                                  ,3472555,,,5709922,,,.1943,1208708,175176,177,64782,15379,6629,55592,44.6,1859.87,,3387,1024,11929,,,,,,992,
310096,01-JAN-12,31-DEC-12,Settled,ST. MICHAELS MEDICAL CENTER             ,111 CENTRAL AVENUE                      ,,NEWARK                                  ,NJ                                      ,07102                                   ,ESSEX                                   ,8622437,,,7212429,,,.2119,2905333,998090,147,71370,20389,4576,49631,92.7,1161,,3116,747,9222,,,,,,,
310108,01-JAN-12,31-DEC-12,Settled w/Audit,JFK MEDICAL CENTER                      ,65 JAMES STREET                         ,,EDISON                                  ,NJ                                      ,08818-                                  ,MIDDLESEX                               ,3310010,,,,,,,2273070,816789,351,128466,36022,2244,90533,31.73,2865.03,,6182,341,20719,,,,,16,,1875
310110,01-JAN-12,31-DEC-12,Settled w/Audit,RWJ UNIVERSITY HOSPITAL HAMILTON        ,ONE HAMILTON HEALTH PLACE               ,,HAMILTON                                ,NJ                                      ,08690-                                  ,MERCER                                  ,,,,,,,,,,234,85644,25134,927,51172,,1160.65,,4739,275,12815,,,,,,,
310111,01-JAN-12,31-DEC-12,Settled w/Audit,CENTRA STATE MEDICAL CENTER             ,901 WEST MAIN STREET                    ,,FREEHOLD                                ,NJ                                      ,07728                                   ,MONMOUTH                                ,2034519,,,,,,,697372,248412,245,89670,27430,2222,58796,17.69,1604.9,,5578,574,13362,,,,,,902,
310112,01-JAN-12,31-DEC-12,Settled,BAYSHORE COMMUNITY HOSPITAL             ,727 NORTH BEERS STREET                  ,,HOLMDEL                                 ,NJ                                      ,07733                                   ,MONMOUTH                                ,,,,,,,,,,139,50874,21135,801,35789,,747.54,,3610,63,7150,,,,,,,
310113,01-JAN-12,31-DEC-12,Settled,SOUTHERN OCEAN MEDICAL CENTER           ,1140 ROUTE 72 WEST                      ,,MANAHAWKIN                              ,NJ                                      ,08050                                   ,OCEAN                                   ,,,,,,,,,,112,40992,15253,290,26275,,740.3,,3138,75,6446,,,,,,,
310115,01-JAN-12,31-DEC-12,Settled,HACKETTSTOWN REGIONAL MEDICAL CENTE     ,651 WILLOW GROVE STREET                 ,,HACKETTSTOWN                            ,NJ                                      ,07823                                   ,WARREN                                  ,,,,,,,,,,103,37698,11222,500,19229,,612.83,9.55,2156,164,4302,,,,,,,
310118,01-JAN-12,31-DEC-12,Settled,MEADOWLANDS HOSPITAL MEDICAL CENTER     ,55 MEADOWLANDS PARKWAY                  ,,SECAUCUS                                ,NJ                                      ,07094                                   ,HUDSON                                  ,111581,,,1240730,,,.1593,,,113,37610,6086,557,18612,2.69,611,,864,118,4665,,,,,,,174
310119,01-JUL-12,30-JUN-13,Amended,UH - UNIVERSITY HOSPITAL                ,150 BERGEN STREET                       ,,NEWARK                                  ,NJ                                      ,07103-                                  ,ESSEX                                   ,12338177,,,12753342,,,.4697,3998330,1740947,375,136875,14729,19156,95413,315.52,3567,,2228,2219,14899,,,,,,,
